CONTRACT_N,NAME_IMPL_PARTN,FREQ_NGO,CONTRACT_N,CNTRY_REG,F_CODE,Focal_sector_CSP,DECISION_CONTRACT_YEAR,Contractor_s_signature_date,MR_NUMBER,NAT,TYPE_OF_MR,SUBREGION,DOMAIN,DECISION_N,PROJECT_TITLE,ONGOING_EXPOST,CODE_IMPL_PARTN,TYPE_IMPL_PARTN,PRIM_COMMNT,SEC_COMMNT,CRS_CODE,CRS,REL_L,EFC_L,EFT_L,IMP_L,SUS_L,GRADES,BCS_1_1,BCS_1_2,BCS_1_3,BCS_1_4,BCS_3_1,BCS_3_2,BCS_4_1,BCS_4_2,BCS_5_1,BCS_5_2,BCS_5_3,BCS_5_4,BCS_7_1,BCS_7_2,BCS_7_3,BCS_7_4,BCS_2_1,BCS_2_2,BCS_2_3,BCS_2_4,START_DATE,END_DATE,MR_DATE,VISIT_DATE,YEAR_MR,YEAR,CODE_PROJECT,COD_PJ_UNIV,COD_PJ_UNIV_CNT,COD_PJ_UNIV_CNT_TYPE_MR,PJ_OLD_AGE,PJ_OLD_AGE_YEAR,PHASE_PJ,PERFORMANCE,BCS_1_1_GOOD_BAD,BCS_1_2_GOOD_BAD,BCS_1_3_GOOD_BAD,BCS_1_4_GOOD_BAD,BCS_2_1_GOOD_BAD,BCS_2_2_GOOD_BAD,BCS_2_3_GOOD_BAD,BCS_2_4_GOOD_BAD,BCS_3_1_GOOD_BAD,BCS_3_2_GOOD_BAD,BCS_4_1_GOOD_BAD,BCS_4_2_GOOD_BAD,BCS_5_1_GOOD_BAD,BCS_5_2_GOOD_BAD,BCS_5_3_GOOD_BAD,BCS_5_4_GOOD_BAD,REL_L_GOOD_BAD,EFC_L_GOOD_BAD,EFT_L_GOOD_BAD,IMP_L_GOOD_BAD,SUS_L_GOOD_BAD,GOOD_BAD,SEC_COMMNT_CLASS,SEC_COMMNT_CLASS_v2,EC_DISBOUR_CLASS,SEC_COMM_PRIM_COMMT,DISBOUR_SEC_COMM,EC_DISBOUR_MORE_LESS_1,PERC_DAYS_DATEMR_PJOLD,IMPL_PART_MACRO,FILE_INPUT,IHDI_2000,IHDI_2011,IHDI_INCREASE_2000_2011,TOP_MOVERS,BOTTOM_MOVERS,IHDI_LEVEL,SUB_DOMAIN,MACRO_DOMAIN,CRS_RICLASS,YEAR_START,YEAR_PROGR,PRIM_COMMNT_CLASS,PJ_OLD_AGE_YEAR_CLASS,FOCAL_SECTOR,EC_DISBOUR,DISBOUR_PRIM_COMM,DISBOUR_DURATION_PJ,DISBOUR_DURATIONPJ_CLASS,FIN_RHYTHM_VS_CAL_RHYTHM,LOCATION,LIVESTOCK,FISHERY,MAIN_CROPS,FRT_VGB,IRRIGATION,LAND,ENVIRONMENT,FARMERS,VULNERABLEGROUPS,FOOD,vulnerability,INSTITUTIONS,GROUPS,partner,CREDIT,MARKET,INPUTS,MECHANIZATION,EXT_TRN,innovation,INCOME,INVESTMENT,POLICY,PROD_FOCUS,PHY_RSC ,TYPE_BF,VULN,INSTIT,MARKET_VAR,SP_PRP ,PLCY_RLTD,BCS_1_1_NUM_A,BCS_1_3_NUM_A,BCS_1_4_NUM_A,BCS_3_2_NUM_A,BCS_4_1_NUM_A,BCS_4_2_NUM_A,BCS_5_2_NUM_A,BCS_5_3_NUM_A,BCS_5_4_NUM_A,BCS_1_1_NUM_B,BCS_1_3_NUM_B,BCS_1_4_NUM_B,BCS_3_2_NUM_B,BCS_4_1_NUM_B,BCS_4_2_NUM_B,BCS_5_2_NUM_B,BCS_5_3_NUM_B,BCS_5_4_NUM_B,BCS_1_1_NUM_C,BCS_1_3_NUM_C,BCS_1_4_NUM_C,BCS_3_2_NUM_C,BCS_4_1_NUM_C,BCS_4_2_NUM_C,BCS_5_2_NUM_C,BCS_5_3_NUM_C,BCS_5_4_NUM_C,BCS_1_1_NUM_D,BCS_1_3_NUM_D,BCS_1_4_NUM_D,BCS_3_2_NUM_D,BCS_4_1_NUM_D,BCS_4_2_NUM_D,BCS_5_2_NUM_D,BCS_5_3_NUM_D,BCS_5_4_NUM_D,TOT_A_STRATEGIC,TOT_B_STRATEGIC,TOT_C_STRATEGIC,TOT_D_STRATEGIC,BCS_1_2_NUM_A,BCS_2_1_NUM_A,BCS_2_2_NUM_A,BCS_2_3_NUM_A,BCS_2_4_NUM_A,BCS_3_1_NUM_A,BCS_5_1_NUM_A,BCS_1_2_NUM_B,BCS_2_1_NUM_B,BCS_2_2_NUM_B,BCS_2_3_NUM_B,BCS_2_4_NUM_B,BCS_3_1_NUM_B,BCS_5_1_NUM_B,BCS_1_2_NUM_C,BCS_2_1_NUM_C,BCS_2_2_NUM_C,BCS_2_3_NUM_C,BCS_2_4_NUM_C,BCS_3_1_NUM_C,BCS_5_1_NUM_C,BCS_1_2_NUM_D,BCS_2_1_NUM_D,BCS_2_2_NUM_D,BCS_2_3_NUM_D,BCS_2_4_NUM_D,BCS_3_1_NUM_D,BCS_5_1_NUM_D,TOT_A_OPERAT,TOT_B_OPERAT,TOT_C_OPERAT,TOT_D_OPERAT,NUM_NODE_TREE_3,GRADES,NEW_GRADE,NEW_GRADE_SIMPLIFIED,N_CLUSTER_N20,N_CLUSTER_N5,,,,NEW GRADE SIMPLIFIED
203349,CONCERN WORLDWIDE LBG,EXTRA,203349,ZIMBABWE,NF2,,2009,12/16/2009,MR-135152.02,1014,SINGLE COUNTRY NATIONAL PROJECT,SOUTHERN AFRICA REGION,DCI-FOOD,19732,IMPROVING THE LIVELIHOODS SECURITY OF VULNERABLE POPULATIONS IN ZIMBABWE 2009-2012,ONGOING,1,INTERNAT NGO CSO UNI,1981072,1981072,43040,RURAL DEVELOPMENT,B,B,B,B,B,IIA,B,B,B,B,B,B,B,B,C,B,B,B,N/A,Yes,Yes,Yes,B,B,B,B,1/1/2010,12/31/2012,10/17/2011,9/12/2011,2011,2011,203349,,,203349IMPROVINGTHELIVELIHOODSSECURITYOFVULNERABLEPOPULATIONSINZIMBABWE2009-2012ZIMBABWESINGLE COUNTRY NATIONAL PROJECT,1095,3,MATURE,VERY GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,BAD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,2CLASS_1_TO_5ML,2CLASS_1_TO_5ML,2CLASS_1_TO_2ML,1,0.6154894926,MORE_1,0.5652968037,NGO,FOOD_1,0.372,0.376,0.0107526882,,yes,low,DCI_FOOD_SP4,FOOD,43040,2010,2007_2012,3CLASS_1_TO_2ML,3C_3_4_YEARS,NO_FOCAL,1219329,0.6154894926,1.0887899747,0CLASS_1QUARTILE,3C_NORMAL,N,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,LVST_CRP,WATER,FARMERS,YES,NONE,INPUTS,NONE,1.000000,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,1,0,52,IIA,AA,OK,cluster-8,cluster-4,,,,OK
203358,CHRISTIAN AID LBG,SUPER,203358,ZIMBABWE,NF2,,2009,12/16/2009,MR-135151.02,1015,SINGLE COUNTRY NATIONAL PROJECT,SOUTHERN AFRICA REGION,DCI-FOOD,19732,Matebeleland South Food and Livelihoods Security Project,ONGOING,1,INTERNAT NGO CSO UNI,1079988,1079988,52010,FOOD AID FOOD SECURITY PROGRAMMES,C,B,C,C,B,III,B,C,B,B,B,C,C,B,B,C,B,B,YES,YES,NO,YES,B,B,C,B,1/5/2010,7/4/2013,10/17/2011,10/17/2011,2011,2011,203358,203358.000000MatebelelandSouthFoodandLivelihoodsSecurityProject,203358.000000MatebelelandSouthFoodandLivelihoodsSecurityProjectZIMBABWE,203358.000000MatebelelandSouthFoodandLivelihoodsSecurityProjectZIMBABWESINGLE COUNTRY NATIONAL PROJECT,1276,3.495890411,MATURE,BAD,GOOD,BAD,GOOD,GOOD,GOOD,GOOD,BAD,GOOD,GOOD,BAD,BAD,GOOD,GOOD,BAD,GOOD,GOOD,BAD,GOOD,BAD,BAD,GOOD,BAD,2CLASS_1_TO_5ML,2CLASS_1_TO_5ML,1CLASS_LESS_1ML,1,0.5481847946,MORE_1,0.5094043887,NGO,FOOD_1,0.372,0.376,0.0107526882,,yes,low,DCI_FOOD_SP4,FOOD,52010,2010,2007_2012,3CLASS_1_TO_2ML,3C_3_4_YEARS,NO_FOCAL,592033,0.5481847946,1.07612892,0CLASS_1QUARTILE,3C_NORMAL,L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE,NONE,NONE,NA,NONE,NONE,NONE,0.000000,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,2,0,24,III,BC,PROBLEMS,cluster-9,cluster-1,,,,PROBLEMS
203370,OXFAM GB LBG,EXTRA,203370,ZIMBABWE,NF2,,2009,12/18/2009,MR-143023.01,1016,SINGLE COUNTRY NATIONAL PROJECT,SOUTHERN AFRICA REGION,DCI-FOOD,19732,FOOD SECURITY AND LIVELIHOOD PROGRAMME IN ZIMBABWE,ONGOING,1,INTERNAT NGO CSO UNI,1871839,1871839,43040,RURAL DEVELOPMENT,B,B,B,B,C,IIB,B,B,B,B,B,B,B,B,C,B,B,C,Yes,Yes,Yes,Yes,B,B,C,B,4/1/2010,3/31/2014,10/17/2011,9/12/2011,2011,2011,203370,,,203370FOODSECURITYANDLIVELIHOODPROGRAMMEINZIMBABWEZIMBABWESINGLE COUNTRY NATIONAL PROJECT,1460,4,MATURE,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,BAD,GOOD,GOOD,GOOD,GOOD,GOOD,BAD,GOOD,GOOD,BAD,GOOD,GOOD,GOOD,GOOD,BAD,GOOD,2CLASS_1_TO_5ML,2CLASS_1_TO_5ML,1CLASS_LESS_1ML,1,0.2026782218,MORE_1,0.3623287671,NGO,FOOD_1,0.372,0.376,0.0107526882,,yes,low,DCI_FOOD_SP4,FOOD,43040,2010,2007_2012,3CLASS_1_TO_2ML,4C_ABOVE_4_YEARS,NO_FOCAL,379381,0.2026782218,0.5593765668,0CLASS_1QUARTILE,2C_LATE,L,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,FRVG,NONE,BOTH,NA,NONE,MULTIPLE,NONE,0.000000,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5,2,0,42,IIB,BB,PROBLEMS,cluster-4,cluster-4,,,,PROBLEMS
203379,ACTION CONTRE LA FAIM,FREQUENT,203379,ZIMBABWE,NF2,,2009,12/16/2009,MR-135150.02,1017,SINGLE COUNTRY NATIONAL PROJECT,SOUTHERN AFRICA REGION,DCI-FOOD,19732,Livelihoods For Improved Nutrition (LIFIN),ONGOING,1,INTERNAT NGO CSO UNI,1674000,1674000,52010,FOOD AID FOOD SECURITY PROGRAMMES,B,C,B,B,B,IIB,A,C,B,C,B,B,B,C,B,B,B,B,NO,YES,YES,YES,C,C,C,B,1/1/2010,12/31/2012,11/3/2011,11/3/2011,2011,2011,203379,203379.000000LivelihoodsForImprovedNutrition(LIFIN),203379.000000LivelihoodsForImprovedNutrition(LIFIN)ZIMBABWE,203379.000000LivelihoodsForImprovedNutrition(LIFIN)ZIMBABWESINGLE COUNTRY NATIONAL PROJECT,1095,3,MATURE,GOOD,GOOD,BAD,GOOD,BAD,BAD,BAD,BAD,GOOD,GOOD,GOOD,GOOD,BAD,GOOD,GOOD,GOOD,GOOD,GOOD,BAD,GOOD,GOOD,GOOD,GOOD,2CLASS_1_TO_5ML,2CLASS_1_TO_5ML,2CLASS_1_TO_2ML,1,0.6650752688,MORE_1,0.6127853881,NGO,FOOD_1,0.372,0.376,0.0107526882,,yes,low,DCI_FOOD_SP4,FOOD,52010,2010,2007_2012,3CLASS_1_TO_2ML,3C_3_4_YEARS,NO_FOCAL,1113336,0.6650752688,1.0853314744,0CLASS_1QUARTILE,3C_NORMAL,L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE,NONE,NONE,NA,NONE,NONE,NONE,0.000000,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,4,0,50,IIB,BC,PROBLEMS,cluster-9,cluster-1,,,,PROBLEMS
203393,STICHTING HEIFER NEDERLAND,OCCASIONAL,203393,ZIMBABWE,NF2,,2009,12/28/2009,MR-135149.02,1018,SINGLE COUNTRY NATIONAL PROJECT,SOUTHERN AFRICA REGION,DCI-FOOD,19732,Food security and poverty alleviation for Midlands Province,ONGOING,1,INTERNAT NGO CSO UNI,1509889,1509889,52010,FOOD AID FOOD SECURITY PROGRAMMES,A,B,B,A,A,I,B,A,A,B,B,B,A,B,B,A,A,A,YES,YES,NO,YES,B,B,B,B,2/1/2010,2/1/2015,10/17/2011,10/17/2011,2011,2011,203393,203393.000000FoodsecurityandpovertyalleviationforMidlandsProvince,203393.000000FoodsecurityandpovertyalleviationforMidlandsProvinceZIMBABWE,203393.000000FoodsecurityandpovertyalleviationforMidlandsProvinceZIMBABWESINGLE COUNTRY NATIONAL PROJECT,1826,5.002739726,MATURE,VERY GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,2CLASS_1_TO_5ML,2CLASS_1_TO_5ML,2CLASS_1_TO_2ML,1,0.7320847294,MORE_1,0.3411829135,NGO,FOOD_1,0.372,0.376,0.0107526882,,yes,low,DCI_FOOD_SP4,FOOD,52010,2010,2007_2012,3CLASS_1_TO_2ML,4C_ABOVE_4_YEARS,NO_FOCAL,1105366.68,0.7320847294,2.1457250656,0CLASS_1QUARTILE,4C_FAST,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE,NONE,NONE,NA,NONE,NONE,NONE,0.000000,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,52,I,AA,OK,cluster-1,cluster-1,,,,OK
203817,SOLIDARITES INTERNATIONAL ASSOCIATION,SUPER,203817,CONGO DRC,NF2,,2009,3/27/2009,MR-129141.01,,SINGLE COUNTRY NATIONAL PROJECT,CENTRAL AFRICA REGION,FED 10,20696,PROJET D'AMÉLIORATION DURABLE DES SYSTÈMES DE PRODUCTION ET DE CIRCULATION DES BIENS DANS LES TERRITOIRES DE NYUNZU ET DE KALEMIE ,ONGOING,1,INTERNAT NGO CSO UNI,1750000,1750000,31120,AGRICULTURAL DEVELOPMENT,A,B,B,B,B,IIA,A,A,B,A,B,B,B,B,B,B,B,B,YES,YES,YES,NO,B,B,B,B,2/1/2009,12/31/2011,4/9/2010,3/8/2010,2010,2010,203817,203817PROJETD'AMÉLIORATIONDURABLEDESSYSTÈMESDEPRODUCTIONETDECIRCULATIONDESBIENSDANSLESTERRITOIRESDENYUNZUETDEKALEMIE,203817PROJETD'AMÉLIORATIONDURABLEDESSYSTÈMESDEPRODUCTIONETDECIRCULATIONDESBIENSDANSLESTERRITOIRESDENYUNZUETDEKALEMIECONGO DRC,203817PROJETD'AMÉLIORATIONDURABLEDESSYSTÈMESDEPRODUCTIONETDECIRCULATIONDESBIENSDANSLESTERRITOIRESDENYUNZUETDEKALEMIECONGO DRCSINGLE COUNTRY NATIONAL PROJECT,1063,2.9123287671,MATURE,VERY GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,2CLASS_1_TO_5ML,2CLASS_1_TO_5ML,1CLASS_LESS_1ML,1,0.3795417143,MORE_1,0.3762935089,NGO,FOOD_2_INTEGRAZ,0.224,0.286,0.2767857143,yes,,low,FED_IX_X,FED,31100,2009,2007_2012,3CLASS_1_TO_2ML,2C_2_3_YEARS,NO_FOCAL,664198,0.3795417143,1.0086321057,0CLASS_1QUARTILE,3C_NORMAL,N,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,LVST_CRP,NONE,NONE,NA,NONE,NONE,INCOME,0.000000,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,52,IIA,AA,OK,cluster-3,cluster-4,,,,OK
204093,SOS FAIM ACTION POUR LE DEVELOPPEMENT LUXEMBOURG ASBL,FREQUENT,204093,CONGO DRC,NF2,,2009,4/23/2009,MR-129144.01,,SINGLE COUNTRY NATIONAL PROJECT,CENTRAL AFRICA REGION,FED 10,20696,RELANCE DE LA PRODUCTION AGRO-PASTORALE DANS LA PROVINCE DU SUD KIVU ,ONGOING,1,INTERNAT NGO CSO UNI,987508,987508,31120,AGRICULTURAL DEVELOPMENT,B,B,C,B,C,IIC,A,B,B,A,B,C,B,B,C,B,C,C,YES,YES,NO,YES,B,B,B,B,3/31/2009,12/31/2011,4/9/2010,3/8/2010,2010,2010,204093,204093RELANCEDELAPRODUCTIONAGRO-PASTORALEDANSLAPROVINCEDUSUDKIVU,204093RELANCEDELAPRODUCTIONAGRO-PASTORALEDANSLAPROVINCEDUSUDKIVUCONGO DRC,204093RELANCEDELAPRODUCTIONAGRO-PASTORALEDANSLAPROVINCEDUSUDKIVUCONGO DRCSINGLE COUNTRY NATIONAL PROJECT,1005,2.7534246575,MATURE,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,BAD,GOOD,GOOD,BAD,GOOD,BAD,BAD,GOOD,GOOD,BAD,GOOD,BAD,GOOD,1CLASS_LESS_1ML,1CLASS_LESS_1ML,1CLASS_LESS_1ML,1,0.4547426451,MORE_1,0.3402985075,NGO,FOOD_2_INTEGRAZ,0.224,0.286,0.2767857143,yes,,low,FED_IX_X,FED,31100,2009,2007_2012,2CLASS_0_5_TO_1ML,2C_2_3_YEARS,NO_FOCAL,449062,0.4547426451,1.3363051414,0CLASS_1QUARTILE,3C_NORMAL,N,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,LVST_CRP,LND_CSV,NONE,NA,NONE,NONE,NONE,1.000000,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,4,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,1,0,20,IIC,CC,FAILING,cluster-3,cluster-4,,,,FAILING
208008,UNIVERSITE DES COLLECTIVITES ASSOCIATION,OCCASIONAL,208008,IVORY COAST,,,2009,12/14/2009,MR-144296.01,1045,SINGLE COUNTRY NATIONAL PROJECT,WESTERN AFRICA REGION,DCI-NSAPVD,20081,Appui à la dynamisation des organisations agricoles du secteur du vivrier en Côte d'Ivoire,ONGOING,2,LOCAL NGO CSO UNI,449537.22,449537.22,31194,AGRICULTURAL COOPERATIVES,C,C,C,C,C,III,C,D,B,C,C,C,C,C,C,C,B,C,NO,NO,NO,N/A,C,C,C,B,2/1/2010,1/31/2013,3/26/2012,3/26/2012,2012,2012,208008,208008.000000AppuiàladynamisationdesorganisationsagricolesdusecteurduvivrierenCôted'Ivoire,208008.000000AppuiàladynamisationdesorganisationsagricolesdusecteurduvivrierenCôted'IvoireIVORY COAST,208008.000000AppuiàladynamisationdesorganisationsagricolesdusecteurduvivrierenCôted'IvoireIVORY COASTSINGLE COUNTRY NATIONAL PROJECT,1095,3,OLD,BAD,BAD,BAD,GOOD,BAD,BAD,BAD,BAD,GOOD,BAD,BAD,BAD,BAD,BAD,BAD,GOOD,BAD,BAD,BAD,BAD,BAD,BAD,BAD,1CLASS_LESS_1ML,1CLASS_LESS_1ML,1CLASS_LESS_1ML,1,0.7253150918,MORE_1,0.7159817352,NGO,FOOD_2_INTEGRAZ,0.374,0.4,0.0695187166,,,low,DCI_NSAPVD,NGO,31100,2010,2007_2012,1CLASS_LESS_0_5_ML,3C_3_4_YEARS,NONE,326056.13,0.7253150918,1.0130357469,0CLASS_1QUARTILE,3C_NORMAL,N/A,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NONE,NONE,GROUPS,NA,NONE,NONE,NONE,0.000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,5,1,15,III,CD,FAILING,cluster-3,cluster-4,,,,FAILING
208975,STICHTING CARE NEDERLAND,EXTRA,208975,MADAGASCAR,F22,Développement rural et aménagement du territoire,2009,6/30/2009,MR-142745.01,,SINGLE COUNTRY NATIONAL PROJECT,EASTERN AFRICA AND INDIAN OCEAN,FOOD,18309,MISE EN PLACE DES FONDS RÉGIONAUX DE DÉVELOPPEMENT AGRICOLE PILOTES DANS LES RÉGIONS D'ANOSY ET ATSIMO ANDREFANA,ONGOING,1,INTERNAT NGO CSO UNI,1500000,1500000,31120,AGRICULTURAL DEVELOPMENT,B,B,B,B,C,IIB,B,B,B,B,B,B,B,B,C,B,C,B,YES,NO,YES,YES,B,B,B,B,7/1/2009,12/31/2011,9/26/2011,8/22/2011,2011,2011,208975,208975MISEENPLACEDESFONDSRÉGIONAUXDEDÉVELOPPEMENTAGRICOLEPILOTESDANSLESRÉGIONSD'ANOSYETATSIMOANDREFANA,208975MISEENPLACEDESFONDSRÉGIONAUXDEDÉVELOPPEMENTAGRICOLEPILOTESDANSLESRÉGIONSD'ANOSYETATSIMOANDREFANAMADAGASCAR,208975MISEENPLACEDESFONDSRÉGIONAUXDEDÉVELOPPEMENTAGRICOLEPILOTESDANSLESRÉGIONSD'ANOSYETATSIMOANDREFANAMADAGASCARSINGLE COUNTRY NATIONAL PROJECT,913,2.501369863,OLD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,BAD,GOOD,BAD,GOOD,GOOD,GOOD,GOOD,GOOD,BAD,GOOD,2CLASS_1_TO_5ML,2CLASS_1_TO_5ML,1CLASS_LESS_1ML,1,0.404784,MORE_1,0.856516977,NGO,FOOD_2_INTEGRAZ,0.427,0.48,0.1241217799,,,low,FOOD_CTRY,FOOD,31100,2009,2007_2012,3CLASS_1_TO_2ML,2C_2_3_YEARS,FOCAL,607176,0.404784,0.4725930844,0CLASS_1QUARTILE,1C_VERY_LATE,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NONE,NONE,NONE,NA,CRD_INST,NONE,NONE,0.000000,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,1,0,42,IIB,BB,PROBLEMS,cluster-5,cluster-4,,,,PROBLEMS
209007,FUNDACION ACCION CONTRA EL HAMBRE,FREQUENT,209007,GUINEA CONAKRY,NF2,,2009,8/27/2009,MR-143500.01,1061,SINGLE COUNTRY NATIONAL PROJECT,WESTERN AFRICA REGION,DCI-FOOD,20138,ACF/APPUI AUX POPULATIONS À FAIBLE REVENU EN RÉGIONS URBAINES,ONGOING,1,INTERNAT NGO CSO UNI,1497850.2,1497850,52010,FOOD AID FOOD SECURITY PROGRAMMES,C,B,B,B,B,IIB,B,C,C,B,B,B,B,B,B,B,C,B,No,Yes,No,Yes,B,B,B,B,8/27/2009,11/27/2011,11/28/2011,10/24/2011,2011,2011,209007,,,209007ACF/APPUIAUXPOPULATIONSÀFAIBLEREVENUENRÉGIONSURBAINESGUINEA CONAKRYSINGLE COUNTRY NATIONAL PROJECT,822,2.2520547945,OLD,GOOD,GOOD,BAD,BAD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,BAD,GOOD,BAD,GOOD,GOOD,GOOD,GOOD,GOOD,2CLASS_1_TO_5ML,2CLASS_1_TO_5ML,2CLASS_1_TO_2ML,0.9999998665,0.8030704009,MORE_1,0.9586374696,NGO,FOOD_1,,0.344,,,,low,FF,FOOD,52010,2009,2007_2012,3CLASS_1_TO_2ML,2C_2_3_YEARS,NO_FOCAL,1202879,0.8030702937,0.8377205348,0CLASS_1QUARTILE,2C_LATE,L,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,CRP,WATER,NONE,NA,NONE,NONE,INCOME,0.000000,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,28,IIB,AB,OK,cluster-9,cluster-1,,,,OK
